LOW-20240307-56569,Lowe's,"East Ryan, PA",Storage & Organization,Tile Backsplash,STO-655385,Ryobi,431.23,1,3,431.23,418.29,Ace Rewards,2024-03-07 02:17:19
DO-20241017-86754,Do it Best,"Reginaldmouth, TN",Outdoor & Garden,Irrigation Setup,OUT-487006,Samsung,572.06,4,5,2288.24,2173.83,Lowe's MVPs Pro Rewards,2024-10-17 20:21:32
ACE-20250522-79164,Ace Hardware,"Petersonton, AS",Doors & Windows,Window Replacement,DOO-218231,Behr,330.77,5,0,1653.85,1653.85,None,2025-05-22 12:37:37
COS-20241117-58003,Costco,"Pearsonshire, MD",Appliances,Landscaping,APP-157663,Behr,1470.01,5,0,7350.05,7350.05,None,2024-11-17 04:07:29
LOW-20250430-99583,Lowe's,"Port Gary, VI",Outdoor & Garden,Flooring Install,OUT-626479,Behr,894.03,8,0,7152.24,7152.24,Contractors' Warehouse CBC,2025-04-30 19:25:03
FLO-20240704-32515,Floor & Decor,"Lake Jamesside, KY",Storage & Organization,,STO-160984,DEWALT,191.95,12,5,2303.4,2188.23,Lowe's MVPs Pro Rewards,2024-07-04 15:36:54
CON-20250408-99778,Contractors' Warehouse,"South Antonioburgh, AL",Flooring,Door Install,FLO-846359,Milwaukee,2.53,141,0,356.73,356.73,Contractors' Warehouse CBC,2025-04-08 14:23:41
THE-20240412-61567,The Home Depot,"South Michaelmouth, MS",Drywall & Insulation,Bathroom Renovation,DRY-580362,LG,12.19,4,7,48.76,45.35,Ace Rewards,2024-04-12 22:38:27
COS-20240916-64363,Costco,"Port Stevenland, PR",Plumbing,HVAC Replacement,PLU-340894,Philips,690.85,20,10,13817,12435.3,None,2024-09-16 07:07:27
COS-20240621-89734,Costco,"Hammondport, OK",Electrical,Shed Construction,ELE-991784,Makita,793.52,6,5,4761.12,4523.06,Home Depot Pro Xtra,2024-06-21 21:37:50
FLO-20241221-90118,Floor & Decor,"Lake Norma, AR",Plumbing,Kitchen Remodel,PLU-807166,Samsung,609.83,3,0,1829.49,1829.49,Ace Rewards,2024-12-21 18:30:16
WAL-20250507-55144,Walmart,"Timothyside, DC",Storage & Organization,Interior Painting,STO-201621,Rust-Oleum,272.27,12,15,3267.24,2777.15,Ace Rewards,2025-05-07 01:27:50
DO-20250711-20932,Do it Best,"Lake Deborah, OR",Outdoor & Garden,Garage Organization,OUT-307133,GE,1482.79,1,0,1482.79,1482.79,None,2025-07-11 11:46:53
COS-20241114-53816,Costco,"Lake Sandyside, VT",Lighting & Fans,Kitchen Remodel,LIG-234592,Behr,473.3,8,5,3786.4,3597.08,Ace Rewards,2024-11-14 20:46:30
THE-20240306-39269,The Home Depot,"Nicolechester, GU",Outdoor & Garden,Shed Construction,OUT-249206,Rust-Oleum,1459.98,1,0,1459.98,1459.98,Contractors' Warehouse CBC,2024-03-06 08:17:59
WAL-20250624-16849,Walmart,"Kevinton, WA",Plumbing,HVAC Replacement,PLU-218557,Whirlpool,389.55,15,20,5843.25,4674.6,Lowe's MVPs Pro Rewards,2025-06-24 21:35:45
DO-20250617-16450,Do it Best,"Griffithtown, NJ",Storage & Organization,Basement Finish,STO-426781,Toro,466.81,3,0,1400.43,1400.43,Do it Best Rewards,2025-06-17 14:17:18
THE-20241128-28425,The Home Depot,"Laurenton, PW",Doors & Windows,Electrical Upgrade,,DEWALT,837.89,3,0,2513.67,2513.67,Menards Contractor,2024-11-28 10:08:14
HAR-20241222-98771,Harbor Freight Tools,"New Joseph, GA",Doors & Windows,Landscaping,DOO-758497,Kwikset,392.44,6,5,2354.64,2236.91,Home Depot Pro Xtra,2024-12-22 13:35:50
WAL-20241109-30420,Walmart,"Erinmouth, ND",Plumbing,Flooring Install,PLU-510722,Milwaukee,623.73,12,15,7484.76,6362.05,,2024-11-09 21:22:52
WAL-20240313-53340,Walmart,"East Thomasview, CA",Electrical,Interior Painting,ELE-178236,Philips,8.98,5,0,44.9,44.9,Ace Rewards,2024-03-13 16:50:13
MEN-20250714-79323,Menards,"Melindamouth, VI",Storage & Organization,Exterior Painting,STO-176770,DEWALT,37.23,6,0,223.38,223.38,Ace Rewards,2025-07-14 00:29:57
LOW-20250527-99520,Lowe's,"Antonioland, SC",Outdoor & Garden,Roof Repair,OUT-865220,Makita,1138.94,10,10,11389.4,10250.46,Ace Rewards,2025-05-27 09:27:36
84-20240814-47703,84 Lumber,"Andersonland, OK",Electrical,HVAC Replacement,ELE-317077,Makita,447.75,15,15,6716.25,5708.81,Do it Best Rewards,2024-08-14 19:31:36
ACE-20250612-40688,Ace Hardware,"Conwayton, WV",Doors & Windows,Kitchen Remodel,DOO-298263,GE,783.05,1,0,783.05,783.05,Ace Rewards,2025-06-12 10:34:52
ACE-20250517-52711,Ace Hardware,"Figueroamouth, MT",Doors & Windows,,DOO-634363,LG,529.59,60,15,31775.4,27009.09,Lowe's MVPs Pro Rewards,2025-05-17 06:42:50
WAL-20250130-14333,Walmart,"New Jessicaside, OR",Appliances,Roof Repair,APP-321868,Husky,713.48,4,0,2853.92,2853.92,Contractors' Warehouse CBC,2025-01-30 18:48:54
MEN-20250319-61099,Menards,"Lake Joshuaside, WY",Outdoor & Garden,Deck Build,OUT-363737,Kobalt,1046.85,1,0,1046.85,1046.85,Home Depot Pro Xtra,2025-03-19 18:26:04
HAR-20241024-66951,Harbor Freight Tools,,Electrical,HVAC Replacement,ELE-782228,Schlage,406.48,30,20,12194.4,9755.52,Do it Best Rewards,2024-10-24 23:24:50
HAR-20240409-40067,Harbor Freight Tools,"Carterstad, OK",Storage & Organization,Deck Build,STO-629876,Husky,48.34,10,0,483.4,483.4,Do it Best Rewards,2024-04-09 21:23:25
WAL-20250107-42485,Walmart,"Port Susan, GA",Storage & Organization,Garage Organization,STO-546167,Schlage,271.72,4,5,1086.88,1032.54,Ace Rewards,2025-01-07 03:57:12
WAL-20250719-40346,Walmart,"North Deniseport, MN",Storage & Organization,Kitchen Remodel,STO-722904,Milwaukee,104.33,15,10,1564.95,1408.46,Do it Best Rewards,2025-07-19 04:25:23
84-20240405-92989,84 Lumber,"Johnstown, IL",Drywall & Insulation,Tile Backsplash,DRY-129793,EGO,89.48,20,20,1789.6,1431.68,,2024-04-05 15:59:25
FLO-20240219-94421,Floor & Decor,"North Michaelshire, OK",Doors & Windows,Plumbing Rough-In,DOO-436942,Schlage,732.45,12,15,8789.4,7470.99,Do it Best Rewards,2024-02-19 01:40:58
WAL-20241123-68000,Walmart,"Lake Hannah, MA",Kitchen & Bath,Bathroom Renovation,KIT-750616,Delta,288.94,50,15,14447,12279.95,Menards Contractor,2024-11-23 21:01:52
DO-20250521-58542,Do it Best,"East Spencer, MN",Outdoor & Garden,Fence Installation,OUT-586352,Ryobi,1087.28,15,15,16309.2,13862.82,Lowe's MVPs Pro Rewards,2025-05-21 17:09:30
ACE-20250411-30219,Ace Hardware,"Brianport, MH",HVAC,Fence Installation,HVA-546139,Bosch,3753.69,2,0,7507.38,7507.38,Lowe's MVPs Pro Rewards,2025-04-11 23:17:19
MEN-20250527-38810,Menards,"Josephville, KY",Doors & Windows,Irrigation Setup,DOO-402420,DEWALT,307.74,4,0,1230.96,1230.96,Home Depot Pro Xtra,2025-05-27 07:50:59
HAR-20250317-72528,Harbor Freight Tools,"Port Sherryport, VT",HVAC,Exterior Painting,HVA-426728,Rust-Oleum,439.01,100,18,43901,35998.82,,2025-03-17 04:00:31
CON-20241003-53993,Contractors' Warehouse,"Ericside, ID",Drywall & Insulation,Drywall Patch,DRY-308729,Schlage,14.95,15,15,224.25,190.61,Contractors' Warehouse CBC,2024-10-03 03:54:09
DO-20250725-80588,Do it Best,"New Steven, VT",Flooring,Electrical Upgrade,FLO-638287,Schlage,3.55,197,15,699.35,594.45,Contractors' Warehouse CBC,2025-07-25 22:00:11
ACE-20240913-52243,Ace Hardware,"South Robert, NM",Outdoor & Garden,Basement Finish,OUT-262441,Philips,218,30,15,6540,5559,,2024-09-13 03:18:13
FLO-20240811-87801,Floor & Decor,"New Aaron, IA",Flooring,Roof Repair,FLO-699753,Behr,4.63,100,27,463,337.99,Home Depot Pro Xtra,2024-08-11 11:11:09
COS-20250304-71373,Costco,"East Robert, WY",Appliances,Flooring Install,APP-936785,Delta,801.94,10,10,8019.4,7217.46,,2025-03-04 13:13:08
WAL-20240701-70350,Walmart,"New Davidview, AK",Lighting & Fans,Tile Backsplash,LIG-641488,Rust-Oleum,312.77,1,0,312.77,312.77,Ace Rewards,2024-07-01 06:46:57
MEN-20240908-99440,Menards,"North Brian, AZ",Appliances,HVAC Replacement,APP-389734,Husky,2680.32,25,20,67008,53606.4,Contractors' Warehouse CBC,2024-09-08 10:04:25
FLO-20241119-52548,Floor & Decor,"South Steven, FL",,Landscaping,KIT-977796,GE,645.36,8,10,5162.88,4646.59,None,2024-11-19 19:08:18
FLO-20240315-30394,Floor & Decor,"Markburgh, UT",Outdoor & Garden,Kitchen Remodel,OUT-687948,Whirlpool,1229.75,20,15,24595,20905.75,Menards Contractor,2024-03-15 15:33:03
CON-20240801-67735,Contractors' Warehouse,"Robertsmouth, OR",Electrical,Bathroom Renovation,ELE-843040,Husky,443.27,4,5,1773.08,1684.43,Lowe's MVPs Pro Rewards,2024-08-01 02:37:45
CON-20250105-66841,Contractors' Warehouse,"Wilsonstad, WA",Paint,Window Replacement,PAI-886617,Whirlpool,299.07,1,0,299.07,299.07,Contractors' Warehouse CBC,2025-01-05 09:50:08
FLO-20240728-67740,Floor & Decor,"New Nathan, MI",Flooring,Irrigation Setup,FLO-639342,Bosch,5.71,376,15,2146.96,1824.92,Menards Contractor,2024-07-28 21:02:13
THE-20240703-13170,The Home Depot,"Port Beth, ME",Electrical,Exterior Painting,ELE-858933,Toro,498,12,5,5976,5677.2,Ace Rewards,2024-07-03 05:48:30
HAR-20241214-41832,Harbor Freight Tools,"West Kara, AZ",Lighting & Fans,Drywall Patch,LIG-540625,Rust-Oleum,460.09,3,5,1380.27,1311.26,Lowe's MVPs Pro Rewards,2024-12-14 06:09:10
WAL-20250515-47531,Walmart,"Coxton, NE",Outdoor & Garden,Landscaping,OUT-308329,LG,1212.15,20,15,24243,20606.55,Lowe's MVPs Pro Rewards,2025-05-15 02:33:09
COS-20250307-73823,Costco,"Joehaven, MT",Plumbing,Bathroom Renovation,PLU-351807,DEWALT,388.33,20,10,7766.6,6989.94,Home Depot Pro Xtra,2025-03-07 02:09:08
ACE-20241124-85224,Ace Hardware,"North Colleen, KY",Drywall & Insulation,Roof Repair,DRY-563790,Kobalt,60.46,10,0,604.6,604.6,Home Depot Pro Xtra,2024-11-24 17:33:52
CON-20240727-79013,,"Port Tiffany, GA",Paint,Exterior Painting,PAI-892405,Glidden,108.2,1,0,108.2,108.2,Lowe's MVPs Pro Rewards,2024-07-27 10:06:33
FLO-20240528-67661,Floor & Decor,"Port Katherine, IL",Electrical,Flooring Install,ELE-627943,Kobalt,251.82,1,5,251.82,239.23,Home Depot Pro Xtra,2024-05-28 02:04:42
HAR-20241004-16143,Harbor Freight Tools,"Lucerohaven, OR",Flooring,Flooring Install,FLO-257564,Milwaukee,3.68,54,5,198.72,188.78,Do it Best Rewards,2024-10-04 14:42:43
THE-20241015-83237,The Home Depot,"Amandastad, MH",Drywall & Insulation,Shed Construction,DRY-295816,Whirlpool,39.26,3,0,117.78,117.78,Lowe's MVPs Pro Rewards,2024-10-15 15:03:26
THE-20240516-40701,The Home Depot,"Jenniferfurt, RI",Outdoor & Garden,Irrigation Setup,OUT-323795,Delta,19.71,15,15,295.65,251.3,Contractors' Warehouse CBC,2024-05-16 08:12:51
HAR-20240819-37086,Harbor Freight Tools,"Anthonyport, ND",Outdoor & Garden,Fence Installation,OUT-752766,Philips,406.63,2,0,813.26,813.26,Lowe's MVPs Pro Rewards,2024-08-19 11:49:23
FLO-20241124-56811,Floor & Decor,"Johnsonchester, LA",Plumbing,Tile Backsplash,PLU-735630,Behr,647.34,6,10,3884.04,3495.64,Menards Contractor,2024-11-24 21:54:23
FLO-20241201-34909,Floor & Decor,"Kathrynbury, WI",Lumber & Building Materials,Tile Backsplash,LUM-314670,Behr,520.26,1,0,520.26,520.26,Contractors' Warehouse CBC,2024-12-01 07:33:45
LOW-20241103-57273,Lowe's,"Lozanofurt, MI",Tools & Hardware,Door Install,TOO-376724,Husky,630.69,25,20,15767.25,12613.8,None,2024-11-03 08:55:43
HAR-20250422-79880,Harbor Freight Tools,"Juanmouth, CT",Lumber & Building Materials,Door Install,LUM-901195,Toro,474.19,3,5,1422.57,1351.44,None,2025-04-22 22:04:48
COS-20240226-47036,Costco,"Lake Edward, CA",Drywall & Insulation,Window Replacement,DRY-107483,Schlage,43.12,2,2,86.24,84.52,Do it Best Rewards,2024-02-26 21:20:02
DO-20250329-48680,Do it Best,"Williamville, NV",Paint,Basement Finish,PAI-254375,Philips,42.51,2,0,85.02,85.02,Menards Contractor,2025-03-29 14:58:07
DO-20240925-22165,Do it Best,"New Brianstad, CA",Paint,Roof Repair,PAI-502422,Whirlpool,85.93,25,3,2148.25,2083.8,Contractors' Warehouse CBC,2024-09-25 14:30:18
FLO-20240529-32949,Floor & Decor,"New Parker, CA",Kitchen & Bath,Shed Construction,KIT-443195,Moen,270.23,60,15,16213.8,13781.73,Lowe's MVPs Pro Rewards,2024-05-29 13:48:16
ACE-20250519-64100,Ace Hardware,"Taylorhaven, DE",Lighting & Fans,Kitchen Remodel,LIG-899546,Delta,257.34,5,0,1286.7,1286.7,None,2025-05-19 16:31:30
THE-20250709-24589,The Home Depot,"Port Amandaport, NM",Storage & Organization,Bathroom Renovation,STO-481223,Toro,67.11,2,0,134.22,134.22,Contractors' Warehouse CBC,2025-07-09 17:10:04
MEN-20250723-28376,Menards,"Romeroview, AK",Flooring,Electrical Upgrade,FLO-906634,Whirlpool,4.79,395,25,1892.05,1419.04,Menards Contractor,2025-07-23 16:55:47
LOW-20241006-12193,Lowe's,"Sparksside, NY",Doors & Windows,Landscaping,DOO-431089,GE,277.73,2,0,555.46,555.46,Contractors' Warehouse CBC,2024-10-06 18:12:03
LOW-20250803-66073,Lowe's,"Rogersview, WI",Outdoor & Garden,Tile Backsplash,OUT-818634,Bosch,1444.26,4,5,5777.04,5488.19,Ace Rewards,2025-08-03 11:49:27
LOW-20250101-54035,Lowe's,"New Matthewmouth, AR",Lumber & Building Materials,Plumbing Rough-In,LUM-402013,DEWALT,115.77,40,0,4630.8,4630.8,None,2025-01-01 05:49:25
LOW-20240227-49844,Lowe's,"Joannafort, MA",Flooring,Landscaping,FLO-580863,Ryobi,5.08,191,23,970.28,747.12,Menards Contractor,2024-02-27 17:30:27
WAL-20240404-26266,Walmart,"Williamsview, PW",HVAC,Interior Painting,HVA-838502,Samsung,2988.32,15,10,44824.8,40342.32,None,2024-04-04 03:45:44
THE-20250203-82440,The Home Depot,"North Edwardton, FL",Doors & Windows,Roof Repair,DOO-962464,Toro,437.89,5,0,2189.45,2189.45,,2025-02-03 05:28:04
MEN-20250209-88111,Menards,"East Alanburgh, OH",HVAC,Window Replacement,HVA-775006,DEWALT,4081.01,60,23,244860.6,188542.66,Ace Rewards,2025-02-09 17:20:34
ACE-20240427-95571,Ace Hardware,"Christopherfort, MN",Kitchen & Bath,Shed Construction,KIT-463260,Kobalt,1102.56,4,0,4410.24,4410.24,Home Depot Pro Xtra,2024-04-27 19:20:31
DO-20240228-33231,Do it Best,"Stanleyview, MH",Paint,Shed Construction,PAI-322726,Moen,238.45,40,15,9538,8107.3,Home Depot Pro Xtra,2024-02-28 06:32:33
CON-20240804-70669,Contractors' Warehouse,"Watkinsport, MN",Lumber & Building Materials,Bathroom Renovation,LUM-973252,Behr,56.08,3,7,168.24,156.46,Ace Rewards,2024-08-04 07:53:22
FLO-20250324-75473,Floor & Decor,"East Christopherstad, MP",Outdoor & Garden,Kitchen Remodel,OUT-249963,DEWALT,654.34,2,2,1308.68,1282.51,Menards Contractor,2025-03-24 08:19:27
DO-20240817-41541,Do it Best,"New Beverlychester, MI",Tools & Hardware,Landscaping,TOO-130020,Samsung,993.18,40,20,39727.2,31781.76,Lowe's MVPs Pro Rewards,2024-08-17 22:46:10
FLO-20250307-54257,Floor & Decor,"Andresmouth, GA",Storage & Organization,,STO-159465,Whirlpool,53.77,60,0,3226.2,3226.2,,2025-03-07 21:51:35
ACE-20240414-67383,Ace Hardware,"Brownbury, GU",Storage & Organization,Garage Organization,STO-382899,Kobalt,401.26,1,0,401.26,401.26,Lowe's MVPs Pro Rewards,2024-04-14 06:03:23
ACE-20240728-41626,Ace Hardware,"Lake Richardton, WV",Storage & Organization,,STO-556213,Behr,314.94,25,20,7873.5,6298.8,Ace Rewards,2024-07-28 00:53:43
WAL-20250521-84687,Walmart,"East Brandytown, AS",HVAC,Basement Finish,HVA-817088,Bosch,4068.68,2,0,8137.36,8137.36,,2025-05-21 13:50:31
84-20240817-18930,84 Lumber,"Williamsview, OH",Outdoor & Garden,Flooring Install,OUT-521753,LG,1342.46,6,15,8054.76,6846.55,Menards Contractor,2024-08-17 01:16:32
HAR-20250126-50421,Harbor Freight Tools,"Michaelview, NV",Paint,Deck Build,PAI-782969,Philips,174.04,3,5,522.12,496.01,Contractors' Warehouse CBC,2025-01-26 14:51:10
MEN-20250718-49143,Menards,"Port Steveville, PR",Tools & Hardware,Kitchen Remodel,TOO-676962,Whirlpool,188.46,25,20,4711.5,3769.2,Home Depot Pro Xtra,2025-07-18 18:17:44
MEN-20240530-66349,Menards,"West Joseph, MN",Appliances,Interior Painting,APP-421009,GE,2587.59,20,10,51751.8,46576.62,Contractors' Warehouse CBC,2024-05-30 23:07:33
ACE-20240326-78583,Ace Hardware,"East Jesse, AZ",Drywall & Insulation,Bathroom Renovation,DRY-938998,Delta,77.93,20,10,1558.6,1402.74,,2024-03-26 06:41:54
ACE-20240612-85589,Ace Hardware,"Hillborough, GU",Storage & Organization,Deck Build,STO-287006,Behr,260.92,2,5,521.84,495.75,Ace Rewards,2024-06-12 06:34:35
FLO-20240423-74166,Floor & Decor,"East Robertland, AZ",Electrical,Tile Backsplash,ELE-899440,Makita,371.3,4,0,1485.2,1485.2,Home Depot Pro Xtra,2024-04-23 11:23:28
CON-20240829-46279,Contractors' Warehouse,"Rachelland, PW",Drywall & Insulation,Irrigation Setup,DRY-876675,Makita,31.22,50,0,1561,1561,Home Depot Pro Xtra,2024-08-29 20:19:36
LOW-20240830-82446,Lowe's,"Austinview, NH",Lumber & Building Materials,Deck Build,LUM-995278,Kobalt,14.09,30,15,422.7,359.29,Contractors' Warehouse CBC,2024-08-30 12:04:24
THE-20250604-18598,The Home Depot,"Leonburgh, GU",Lumber & Building Materials,Deck Build,LUM-495728,Milwaukee,802.09,6,8,4812.54,4427.54,Ace Rewards,2025-06-04 07:43:50
THE-20241009-44649,The Home Depot,"Charlesbury, OR",Storage & Organization,Landscaping,STO-132045,Ryobi,455.08,12,15,5460.96,4641.82,Ace Rewards,2024-10-09 11:18:50
MEN-20241114-76048,Menards,"Simpsonberg, IN",Drywall & Insulation,,DRY-627152,Rust-Oleum,146.74,10,10,1467.4,1320.66,Ace Rewards,2024-11-14 10:37:55
THE-20240604-65318,The Home Depot,"Port Laurenborough, PA",Lighting & Fans,Plumbing Rough-In,LIG-462116,Behr,389.87,4,0,1559.48,1559.48,Ace Rewards,2024-06-04 16:56:33
COS-20240319-14872,Costco,"New Kimberly, MP",Tools & Hardware,Shed Construction,TOO-573339,EGO,481.04,1,0,481.04,481.04,None,2024-03-19 03:47:37
CON-20241223-36966,Contractors' Warehouse,"Davisbury, LA",HVAC,Flooring Install,HVA-710974,Glidden,379.77,12,7,4557.24,4238.23,Lowe's MVPs Pro Rewards,2024-12-23 01:46:03
DO-20250529-73954,Do it Best,"Robertville, VI",Outdoor & Garden,Door Install,OUT-763471,Delta,1377.75,60,20,82665,66132,Ace Rewards,2025-05-29 15:58:04
84-20240413-24900,84 Lumber,"Curtisfurt, IA",Tools & Hardware,Basement Finish,TOO-305982,Delta,809.1,4,3,3236.4,3139.31,Contractors' Warehouse CBC,2024-04-13 07:45:20
84-20240511-88787,84 Lumber,"Lake Ryan, SD",Outdoor & Garden,Shed Construction,OUT-341789,Behr,1402.01,8,10,11216.08,10094.47,Contractors' Warehouse CBC,2024-05-11 08:39:32
MEN-20241008-72802,Menards,"Port Lisaborough, GU",Paint,HVAC Replacement,PAI-139697,Glidden,292.36,12,0,3508.32,3508.32,Do it Best Rewards,2024-10-08 13:58:14
HAR-20240815-66574,Harbor Freight Tools,"New Angie, MP",Storage & Organization,Shed Construction,STO-368273,Husky,314.01,6,10,1884.06,1695.65,Do it Best Rewards,2024-08-15 08:45:39
THE-20250214-22697,The Home Depot,"North Daniel, DE",HVAC,Plumbing Rough-In,HVA-428300,Glidden,2210.5,5,2,11052.5,10831.45,Do it Best Rewards,2025-02-14 05:06:20
HAR-20250414-72138,Harbor Freight Tools,"Fullerchester, AS",Paint,Tile Backsplash,PAI-532258,Delta,206.06,12,13,2472.72,2151.27,Ace Rewards,2025-04-14 01:09:32
COS-20240917-85755,Costco,"Kelliville, NM",Drywall & Insulation,Bathroom Renovation,DRY-492630,Kwikset,97.45,20,13,1949,1695.63,Lowe's MVPs Pro Rewards,2024-09-17 16:34:53
FLO-20240402-64477,Floor & Decor,"North Marissa, PR",Electrical,,ELE-978520,Kwikset,312.75,6,10,1876.5,1688.85,Ace Rewards,2024-04-02 13:09:40
ACE-20250403-88745,Ace Hardware,"Deannaview, IL",Storage & Organization,Shed Construction,STO-129881,Ryobi,273.22,15,10,4098.3,3688.47,Lowe's MVPs Pro Rewards,2025-04-03 09:16:12
WAL-20250227-32658,Walmart,"Walkerborough, OH",Appliances,Flooring Install,APP-224488,Kobalt,1248.56,1,0,1248.56,1248.56,Lowe's MVPs Pro Rewards,2025-02-27 13:49:53
MEN-20240424-59431,Menards,"South Patricia, SD",Drywall & Insulation,Landscaping,DRY-635934,Bosch,10.25,10,10,102.5,92.25,None,2024-04-24 11:16:41
ACE-20250521-70532,Ace Hardware,"New Donaldshire, MO",Outdoor & Garden,Bathroom Renovation,OUT-814972,Whirlpool,990.24,8,0,7921.92,7921.92,Ace Rewards,2025-05-21 14:41:07
84-20241013-84838,84 Lumber,"Whiteport, SC",HVAC,,HVA-208038,LG,1213.63,5,0,6068.15,6068.15,Do it Best Rewards,2024-10-13 02:05:46
LOW-20250702-61185,Lowe's,,HVAC,Bathroom Renovation,HVA-200444,Ryobi,3728.05,40,10,149122,134209.8,Lowe's MVPs Pro Rewards,2025-07-02 23:04:43
COS-20240417-49837,Costco,"Stephenshire, MN",Electrical,Electrical Upgrade,ELE-201219,GE,607.72,12,25,7292.64,5469.48,Lowe's MVPs Pro Rewards,2024-04-17 19:26:27
WAL-20250528-20418,Walmart,"New Danielton, IL",Appliances,Roof Repair,APP-737548,Whirlpool,820.2,5,0,4101,4101,Contractors' Warehouse CBC,2025-05-28 21:41:35
LOW-20250427-84655,Lowe's,"West Stephanie, MO",Tools & Hardware,Roof Repair,TOO-406486,Schlage,746.91,3,2,2240.73,2195.92,Contractors' Warehouse CBC,2025-04-27 21:04:36
THE-20250629-22569,The Home Depot,"South Luis, GU",Plumbing,Flooring Install,PLU-802234,DEWALT,339.88,20,35,6797.6,4418.44,Do it Best Rewards,2025-06-29 14:41:39
84-20240401-22811,84 Lumber,"Port Emilymouth, TX",Lumber & Building Materials,,LUM-833641,Husky,940.48,6,0,5642.88,5642.88,None,2024-04-01 20:53:41
84-20240905-61369,84 Lumber,"Hilltown, NH",Appliances,Drywall Patch,APP-437585,Whirlpool,1051.63,4,0,4206.52,4206.52,Ace Rewards,2024-09-05 06:55:47
84-20240410-24951,84 Lumber,"Lake Brettfurt, AR",Tools & Hardware,Garage Organization,TOO-513014,Whirlpool,634.47,2,0,1268.94,1268.94,Contractors' Warehouse CBC,2024-04-10 23:42:41
ACE-20241226-29251,Ace Hardware,"Priceville, MS",Lumber & Building Materials,,LUM-952848,Whirlpool,1164.13,25,15,29103.25,24737.76,,2024-12-26 12:45:51
ACE-20240324-24578,Ace Hardware,"East Cynthiamouth, UT",Electrical,Bathroom Renovation,ELE-667042,Kobalt,289.92,3,5,869.76,826.27,Do it Best Rewards,2024-03-24 00:26:49
LOW-20250418-14251,Lowe's,"Port Kimberlyhaven, MD",Electrical,Bathroom Renovation,ELE-849970,LG,446.29,25,10,11157.25,10041.52,Contractors' Warehouse CBC,2025-04-18 06:05:15
WAL-20250618-85991,Walmart,"Marissaland, NV",Lighting & Fans,Door Install,LIG-309059,Husky,554.47,1,2,554.47,543.38,Lowe's MVPs Pro Rewards,2025-06-18 20:54:07
84-20240801-81140,84 Lumber,"Lake Elizabethville, GU",HVAC,Window Replacement,HVA-121277,Moen,2001.43,25,10,50035.75,45032.18,Do it Best Rewards,2024-08-01 21:38:11
DO-20250611-52817,Do it Best,"Harperville, VI",Drywall & Insulation,Kitchen Remodel,DRY-259050,GE,20.48,50,2,1024,1003.52,Menards Contractor,2025-06-11 00:57:07
WAL-20241229-98928,Walmart,"Bradleychester, AR",Drywall & Insulation,Exterior Painting,DRY-792065,Samsung,127.73,3,10,383.19,344.87,Contractors' Warehouse CBC,2024-12-29 05:21:30
HAR-20241030-42906,Harbor Freight Tools,"West Ronaldview, MA",Kitchen & Bath,Garage Organization,KIT-968122,LG,1956.08,5,10,9780.4,8802.36,Home Depot Pro Xtra,2024-10-30 06:50:41
COS-20240307-93216,Costco,"Michelemouth, AR",Doors & Windows,HVAC Replacement,DOO-725694,LG,307.05,1,10,307.05,276.35,Ace Rewards,2024-03-07 20:32:40
CON-20241222-67514,Contractors' Warehouse,"East Kevin, IL",Electrical,Landscaping,ELE-387035,Kwikset,375.78,60,15,22546.8,19164.78,Ace Rewards,2024-12-22 23:55:22
COS-20250802-25763,Costco,"Maryburgh, NM",Electrical,Basement Finish,ELE-465656,Milwaukee,680.19,20,15,13603.8,11563.23,Contractors' Warehouse CBC,2025-08-02 14:10:53
84-20240804-53503,84 Lumber,"Beckberg, VI",Plumbing,Fence Installation,PLU-980305,GE,395.09,8,0,3160.72,3160.72,Contractors' Warehouse CBC,2024-08-04 21:23:19
ACE-20240703-19957,Ace Hardware,"Michaelport, PR",Tools & Hardware,Basement Finish,TOO-455853,Toro,493.89,5,0,2469.45,2469.45,Contractors' Warehouse CBC,2024-07-03 14:12:32
MEN-20240415-41082,Menards,"Chapmanland, RI",Electrical,Shed Construction,ELE-897475,Philips,13.85,30,10,415.5,373.95,Do it Best Rewards,2024-04-15 13:28:00
CON-20250508-99118,Contractors' Warehouse,"Aaronton, DE",Plumbing,Door Install,PLU-867017,Samsung,602.92,8,7,4823.36,4485.72,Ace Rewards,2025-05-08 21:04:31
LOW-20240828-68430,Lowe's,"Jesusville, DC",Kitchen & Bath,Interior Painting,KIT-429125,Kwikset,1770.37,4,5,7081.48,6727.41,Ace Rewards,2024-08-28 12:09:29
CON-20240528-21032,Contractors' Warehouse,"Mannport, DE",Flooring,Fence Installation,FLO-433925,GE,5.05,266,28,1343.3,967.18,Ace Rewards,2024-05-28 15:40:18
84-20241207-80254,84 Lumber,"Port Michaelport, AK",Kitchen & Bath,Plumbing Rough-In,KIT-454123,Philips,420.43,1,10,420.43,378.39,Lowe's MVPs Pro Rewards,2024-12-07 01:27:10
84-20240730-50525,,"Burtonfurt, CT",Lumber & Building Materials,Roof Repair,LUM-467483,Makita,339.43,30,10,10182.9,9164.61,None,2024-07-30 22:45:56
ACE-20240425-28338,Ace Hardware,"Buckberg, KY",Paint,Interior Painting,PAI-231550,Samsung,221.95,4,0,887.8,887.8,Do it Best Rewards,2024-04-25 01:29:13
